Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"Chunikhel, K'",K,33377333.82,Chunikhel,28784889.21,3,7,S,32245048.02,10,25000000
"Gairgaun, K'",K,33377333.82,Gairgaun,33521026.01,5,4,N,30729924.74,12,51000000
"Chabahil, K'",K,33377333.82,Chabahil,34221961.07,6.2,4,W,31258615.52,8,35000000
"Matatirtha, K'",K,33377333.82,Matatirtha,31136410.63,4,3,NE,35380083.03,13,18000000
"Bansbari, K'",K,33377333.82,Bansbari,37830175.69,6.2,6,SE,33504792.57,13,55000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,3,SE,33504792.57,10,55000000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,2.2,5,S,32245048.02,20,27500000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,5,5,S,32245048.02,13,36500000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,6,5,S,32245048.02,13,61500000
"Chandragiri, K'",K,33377333.82,Chandragiri,28210833.64,3.2,6,SE,33504792.57,10,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,W,31258615.52,13,25500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,5,E,32747439.5,13,32500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.5,6,S,32245048.02,13,26500000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,3.2,5,SE,33504792.57,13,20500000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,4.2,6,SW,37155594.23,12,25000000
"Tripureshwor, K'",K,33377333.82,Tripureshwor,32564444.85,5,4,N,30729924.74,8,32000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8.3,5,SW,37155594.23,13,51500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,10,4,E,32747439.5,13,58000000
"Kupandole, L'",L,31597883.37,Kupandole,34844525.67,5,10,E,32747439.5,20,64000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,2.5,3,E,32747439.5,13,23500000
"Kumaripati, L'",L,31597883.37,Kumaripati,32816257.61,6,7,S,32245048.02,15,45000000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,3.1,6,NW,34218387,10,31500000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,3,6,N,30729924.74,10,29500000
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,5.3,11,S,32245048.02,9,49800000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,3.2,8,S,32245048.02,13,27000000
"Taukhel, L'",L,31597883.37,Taukhel,30706569.47,4.2,5,W,31258615.52,20,38000000
"Tahachal, K'",K,33377333.82,Tahachal,37519524.16,2.2,2,E,32747439.5,10,13500000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,5,6,N,30729924.74,20,39500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,5.3,6,SE,33504792.57,13,32500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,W,31258615.52,20,27000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,4,NW,34218387,13,28500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.2,6,NE,35380083.03,13,25000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,SE,33504792.57,13,27500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.3,5,S,32245048.02,13,29000000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,4,5,E,32747439.5,20,29800000
"Jhaukhel, B'",B,30105180.59,Jhaukhel,28641073.26,4.1,2,NE,35380083.03,10,14000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,S,32245048.02,13,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,N,30729924.74,13,26000000
"Tyanglafat, K'",K,33377333.82,Tyanglafat,35524848.93,3,7,NE,35380083.03,10,24500000
"Kageshwori, K'",K,33377333.82,Kageshwori,31290256.78,3,5,W,31258615.52,13,25500000
"Chandragiri, K'",K,33377333.82,Chandragiri,28210833.64,4,4,E,32747439.5,13,22500000
"Chandragiri, K'",K,33377333.82,Chandragiri,28210833.64,3,6,S,32245048.02,12,13100000
"Nayapati, K'",K,33377333.82,Nayapati,33343030.74,4,4,W,31258615.52,20,33000000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,3.1,5,E,32747439.5,13,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,N,30729924.74,13,23500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,6,S,32245048.02,13,42500000
"Chandragiri, K'",K,33377333.82,Chandragiri,28210833.64,3,5,W,31258615.52,10,19000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3.3,5,W,31258615.52,10,23000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,6,SE,33504792.57,15,40000000
"Thulo Bharayang, K'",K,33377333.82,Thulo Bharayang,30892083.64,3,4,W,31258615.52,13,30000000
"Chappal karkhana, K'",K,33377333.82,Chappal Karkhana,38412381.3,10,4,SE,33504792.57,14,62000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,5.1,5,S,32245048.02,14,38000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,3.2,9,E,32747439.5,20,25500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,6,W,31258615.52,13,21000000
"Dhobighat, L'",L,31597883.37,Dhobighat,36152217.98,9,5,S,32245048.02,12,76500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,2,6,W,31258615.52,12,25000000
"Gairgaun, K'",K,33377333.82,Gairgaun,33521026.01,3.1,6,N,30729924.74,10,25000000
"changu Narayan, K'",K,33377333.82,Changu Narayan,31626667.01,2.3,6,NW,34218387,13,25000000
"Gongabu, K'",K,33377333.82,Gongabu,35322539.91,3,5,NE,35380083.03,13,29000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,5,SW,37155594.23,15,31000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,9,5,N,30729924.74,18,45000000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,2.2,5,E,32747439.5,13,15000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5.2,5,SE,33504792.57,16,55000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,4,SE,33504792.57,13,32500000
"Lolang, K'",K,33377333.82,Lolang,26742083.64,4.3,8,E,32747439.5,10,25000000
"Thado Dhunga, L'",L,31597883.37,Thado Dhunga,34289902.81,9,5,SW,37155594.23,20,77500000
"Sunakothi, L'",L,31597883.37,Sunakothi,34811177.11,6,3,SE,33504792.57,20,42500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,5,N,30729924.74,22,35000000
"Bagdol, L'",L,31597883.37,Bagdol,35414902.81,5.3,7,SE,33504792.57,20,54000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,5,NW,34218387,15,45000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,5.1,5,SW,37155594.23,14,38000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.3,4,W,31258615.52,13,29500000
"Baluwakhani, K'",K,33377333.82,Baluwakhani,31485833.64,4,6,E,32747439.5,13,34500000
"Aakasedhara, K'",K,33377333.82,Aakasedhara,31751795.25,3.1,4,N,30729924.74,13,28500000
"Katunje, B'",B,30105180.59,Katunje,29629317.16,3,6,SE,33504792.57,20,20500000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,5.1,4,S,32245048.02,13,50000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,3.2,5,W,31258615.52,16,29000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,4,SW,37155594.23,15,31000000
"Bauthali, K'",K,33377333.82,Bauthali,32615758.02,4.1,6,W,31258615.52,12,25000000
"Raniban, K'",K,33377333.82,Raniban,35515185.46,3.5,6,SW,37155594.23,14,31000000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,3,4,N,30729924.74,12,29500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3.2,5,E,32747439.5,13,29500000
"Kalopool, K'",K,33377333.82,Kalopool,32147778.18,4.2,2,S,32245048.02,4,30000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5.3,3,SW,37155594.23,16,62500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,5,SE,33504792.57,13,31000000
"Nakhudole, L'",L,31597883.37,Nakhudole,29844525.67,4,3,W,31258615.52,20,29000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,N,30729924.74,13,26000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,5,SW,37155594.23,13,41000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,5,5,E,32747439.5,14,44500000
"Jyotinagar, K'",K,33377333.82,Jyotinagar,32457255.19,3.5,6,S,32245048.02,13,31500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.3,5,W,31258615.52,13,40000000
"Naya Basti, K'",K,33377333.82,Naya Basti,33184889.21,6.1,8,SW,37155594.23,20,50000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,4,SW,37155594.23,13,32500000
"High Vision Colony, K'",K,33377333.82,High Vision Colony,32706667.11,3.5,4,E,32747439.5,10,26000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,7,4,S,32245048.02,13,37500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,5,W,31258615.52,22,35000000
"Kupandole, L'",L,31597883.37,Kupandole,34844525.67,5,8,E,32747439.5,22,48000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,5.2,6,E,32747439.5,13,32500000
"Sunakothi, L'",L,31597883.37,Sunakothi,34811177.11,4.1,5,E,32747439.5,20,35000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,E,32747439.5,20,41000000
"Gahana Pokhari, K'",K,33377333.82,Gahana Pokhari,36706667.11,6.3,6,S,32245048.02,11,70000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,8,4,N,30729924.74,32,85000000
"Bistachhap, L'",L,31597883.37,Bistachhap,29289902.81,9.2,4,E,32747439.5,20,22000000
"Battisputali, K'",K,33377333.82,Battisputali,38397778.18,10,5,S,32245048.02,13,95000000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,5,5,NE,35380083.03,13,39000000
"Besigaun, K'",K,33377333.82,Besigaun,32797576.2,3.1,6,SE,33504792.57,13,27000000
"Gokarneswhor, K'",K,33377333.82,Gokarneswhor,31126667.01,3,2,E,32747439.5,13,13000000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,5.5,4,NE,35380083.03,13,40500000
"Khusibu, K'",K,33377333.82,Khusibu,32983809.87,2.2,6,E,32747439.5,26,32500000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,6,6,SE,33504792.57,13,33000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6.2,6,NE,35380083.03,15,62500000
"Baniyatar, K'",K,33377333.82,Baniyatar,30735833.64,3,4,W,31258615.52,10,20500000
"Bansbari, K'",K,33377333.82,Bansbari,37830175.69,7,4,S,32245048.02,13,50000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,5,NE,35380083.03,13,26000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,3,N,30729924.74,13,23500000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,9.1,12,E,32747439.5,10,70000000
"Gaushala, K'",K,33377333.82,Gaushala,33297576.2,4,11,E,32747439.5,13,32500000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,4,4,N,30729924.74,20,32000000
"Dhumbarahi, K'",K,33377333.82,Dhumbarahi,38251555.88,3.5,5,S,32245048.02,20,25000000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,3.5,5,SW,37155594.23,14,32500000
"Nagarjun, K'",K,33377333.82,Nagarjun,30424927.75,3.1,4,NE,35380083.03,16,25000000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,2.3,5,E,32747439.5,20,29000000
"Wasik, K'",K,33377333.82,Wasik,33522778.18,5.2,5,SW,37155594.23,13,41000000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,5.2,4,SW,37155594.23,20,50000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,6.3,7,S,32245048.02,20,87500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,8,E,32747439.5,10,35000000
"Narayantar, K'",K,33377333.82,Narayantar,32876667.01,8.1,8,NW,34218387,12,53500000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,4,6,S,32245048.02,14,39000000
"Ranibari, K'",K,33377333.82,Ranibari,33524848.93,4,6,W,31258615.52,22,35000000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,3.2,5,W,31258615.52,10,25000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,6,6,SE,33504792.57,20,75000000
"Baluwakhani, K'",K,33377333.82,Baluwakhani,31485833.64,4,3,E,32747439.5,13,31500000
"Tenzing Chowk, K'",K,33377333.82,Tenzing Chowk,32751795.25,3.3,6,E,32747439.5,13,26500000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,5,6,W,31258615.52,14,35000000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,5.1,5,E,32747439.5,13,49000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,4,7,W,31258615.52,13,28500000
"changu Narayan, K'",K,33377333.82,Changu Narayan,31626667.01,2.2,4,W,31258615.52,9,21500000
"Basanti Chowk, K'",K,33377333.82,Basanti Chowk,32343030.74,3,4,S,32245048.02,10,22000000
"Tindhara, K'",K,33377333.82,Tindhara,32343030.74,3,6,N,30729924.74,26,22000000
"Buddha Chowk, K'",K,33377333.82,Buddha Chowk,33174872.17,3,4,W,31258615.52,10,24000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6.2,4,NE,35380083.03,13,36500000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,3.3,6,E,32747439.5,13,27000000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,3.1,5,S,32245048.02,13,27000000
"Matatirtha, K'",K,33377333.82,Matatirtha,31136410.63,5.1,3,S,32245048.02,26,20000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,7,5,NE,35380083.03,20,36000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,5,N,30729924.74,10,27000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3,5,W,31258615.52,12,30000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,5,W,31258615.52,20,51000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4.1,6,E,32747439.5,13,29800000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,13,23500000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,10,13,S,32245048.02,13,70000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,3.2,6,S,32245048.02,13,25000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4.1,4,SE,33504792.57,16,27500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4.2,4,S,32245048.02,16,29500000
"Purano Naikap, K'",K,33377333.82,Purano Naikap,34706667.11,6.2,7,NE,35380083.03,13,48000000
"Battisputali, K'",K,33377333.82,Battisputali,38397778.18,3.5,7,W,31258615.52,20,32000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,5,5,E,32747439.5,13,31500000
"Thulo Bharayang, K'",K,33377333.82,Thulo Bharayang,30892083.64,2.2,3,S,32245048.02,10,15000000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,3.2,5,S,32245048.02,10,23000000
"Balaju, K'",K,33377333.82,Balaju,33113333.71,9.1,6,W,31258615.52,10,57500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,2.3,3,NE,35380083.03,4,12000000
"Naikap, K'",K,33377333.82,Naikap,29692549.31,3.1,4,N,30729924.74,10,20000000
"Machhapokhari, K'",K,33377333.82,Machhapokhari,34356111.52,4,4,E,32747439.5,10,30000000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,3.2,6,SE,33504792.57,10,26800000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,4,6,SW,37155594.23,20,30000000
"Kageshwori, K'",K,33377333.82,Kageshwori,31290256.78,3.2,6,E,32747439.5,20,31000000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,4.2,3,NE,35380083.03,36,50000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8,13,W,31258615.52,13,53500000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,3,4,E,32747439.5,13,26000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,3.1,5,W,31258615.52,13,24000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,3.7,2,SE,33504792.57,12,30000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,4,W,31258615.52,15,36000000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,4,6,N,30729924.74,12,27500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,5,6,S,32245048.02,18,42500000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,4,5,S,32245048.02,16,45000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3.2,6,N,30729924.74,13,27000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,3.2,4,E,32747439.5,16,28500000
"Lolang, K'",K,33377333.82,Lolang,26742083.64,3,4,NE,35380083.03,12,35500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4.2,4,E,32747439.5,13,29000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,4.2,5,W,31258615.52,20,32000000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,4.2,4,E,32747439.5,20,30000000
"Italitar, K'",K,33377333.82,Italitar,37388485.29,8.1,5,E,32747439.5,20,77500000
"Machhe Gaun, K'",K,33377333.82,Machhe Gaun,28482564.48,3,8,W,31258615.52,13,14000000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,5.1,4,E,32747439.5,16,50000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,S,32245048.02,13,16500000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,3,4,S,32245048.02,13,24000000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,3.3,5,NE,35380083.03,13,28000000
"Phulbari Colony, K'",K,33377333.82,Phulbari Colony,33377333.82,10,6,SE,33504792.57,20,92000000
"Jarankhu, K'",K,33377333.82,Jarankhu,32814444.85,4,7,W,31258615.52,13,35000000
"Koteshwor, K'",K,33377333.82,Koteshwor,38518222.55,3,6,N,30729924.74,26,27500000
"Charkhal, K'",K,33377333.82,Charkhal,32933939.84,4,8,SE,33504792.57,13,28500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6.1,7,S,32245048.02,14,36500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,6,NE,35380083.03,15,45000000
"Matatirtha, K'",K,33377333.82,Matatirtha,31136410.63,8,8,S,32245048.02,16,20000000
"Balkhu, K'",K,33377333.82,Balkhu,34044889.21,8,7,W,31258615.52,20,72000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,3.2,4,S,32245048.02,16,25000000
"Taukhel, L'",L,31597883.37,Taukhel,30706569.47,4.2,4,N,30729924.74,8,30000000
"Chhauni, K'",K,33377333.82,Chhauni,32751795.25,3.2,5,E,32747439.5,13,26000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,2.7,6,S,32245048.02,13,18500000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,4.3,5,S,32245048.02,13,45000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,6,N,30729924.74,13,45000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,5,4,E,32747439.5,13,39500000
"Hepali Height, K'",K,33377333.82,Hepali Height,36051111.34,4.2,3,SW,37155594.23,20,45000000
"Bhadrabas, K'",K,33377333.82,Bhadrabas,29897778.18,3,2,W,31258615.52,20,12500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4,5,SE,33504792.57,20,41000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,4,E,32747439.5,13,38000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4,6,E,32747439.5,13,37500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6.2,6,E,32747439.5,14,65000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,8,4,S,32245048.02,20,90000000
"Balkhu, K'",K,33377333.82,Balkhu,34044889.21,2.3,3,N,30729924.74,20,24900000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,S,32245048.02,16,45000000
"Rudreshwor, K'",K,33377333.82,Rudreshwor,41074902.25,6,5,S,32245048.02,13,59500000
"Jarankhu, K'",K,33377333.82,Jarankhu,32814444.85,4,8,N,30729924.74,13,35000000
"Paiyatar, K'",K,33377333.82,Paiyatar,28948095.59,4.3,5,W,31258615.52,12,30000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5.1,4,E,32747439.5,15,50000000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,5.2,5,SW,37155594.23,13,45000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4.2,4,SW,37155594.23,20,46500000
"Kalikasthan, K'",K,33377333.82,Kalikasthan,34897778.18,1.3,4,E,32747439.5,30,25000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.1,5,S,32245048.02,13,29800000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4,4,NE,35380083.03,13,23000000
"Bhadrabas, K'",K,33377333.82,Bhadrabas,29897778.18,4,2,N,30729924.74,20,12500000
"Bagdol, L'",L,31597883.37,Bagdol,35414902.81,6,7,E,32747439.5,16,55000000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,6.1,6,NE,35380083.03,12,67500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,5,6,N,30729924.74,13,36000000
"Siddhartha Colony, K'",K,33377333.82,Siddhartha Colony,33377333.82,3,6,E,32747439.5,20,35000000
"Narayanthan, K'",K,33377333.82,Narayanthan,37084889.21,3.3,5,S,32245048.02,16,42500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,5.2,4,SW,37155594.23,13,53000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,5,W,31258615.52,20,40000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6.2,5,E,32747439.5,15,36500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,E,32747439.5,15,39900000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,4.2,6,SE,33504792.57,20,38500000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,5,6,NE,35380083.03,13,38500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,10.2,4,NW,34218387,20,67400000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,3.2,2,E,32747439.5,20,14000000
"Gongabu, K'",K,33377333.82,Gongabu,35322539.91,4,11,S,32245048.02,13,31500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,5,SE,33504792.57,13,47500000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,4.5,6,N,30729924.74,22,37000000
"Jarankhu, K'",K,33377333.82,Jarankhu,32814444.85,4,5,SE,33504792.57,12,25000000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,4.2,4,W,31258615.52,26,18500000
"Sudal, B'",B,30105180.59,Sudal,26327061.99,3.3,10,E,32747439.5,10,21000000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,6,6,NE,35380083.03,22,35000000
"Baluwa, K'",K,33377333.82,Baluwa,29964444.85,3.2,5,N,30729924.74,13,19000000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,8,8,E,32747439.5,12,52500000
"Machhe Gaun, K'",K,33377333.82,Machhe Gaun,28482564.48,8,5,NE,35380083.03,13,45000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,NW,34218387,11,26500000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,6.1,6,W,31258615.52,12,45000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,6,SW,37155594.23,20,27500000
"Sinamangal, K'",K,33377333.82,Sinamangal,34433939.84,5.2,5,W,31258615.52,13,45000000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,5.2,7,W,31258615.52,18,42500000
"Radhe Radhe, B'",B,30105180.59,Radhe Radhe,31888600.45,8,6,SE,33504792.57,16,62500000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,8.2,4,NE,35380083.03,13,42000000
"Chunikhel, K'",K,33377333.82,Chunikhel,28784889.21,3,4,S,32245048.02,20,15500000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,3,3,SE,33504792.57,26,29000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,4,S,32245048.02,20,32000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,3,E,32747439.5,18,55000000
"Sanepa, L'",L,31597883.37,Sanepa,44394230.18,9.2,4,E,32747439.5,16,77500000
"Boharatar, K'",K,33377333.82,Boharatar,32433939.84,3,5,E,32747439.5,13,20000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,6,NE,35380083.03,25,48000000
"Jhamsikhel, L'",L,31597883.37,Jhamsikhel,29267602.59,3,4,E,32747439.5,20,40000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.2,5,N,30729924.74,20,36500000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,5.2,5,E,32747439.5,21,53500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,SW,37155594.23,20,55000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.2,6,E,32747439.5,20,35000000
